# of Epoch,# of Aggregation Epoch,Min. Aggregation Epoch,Max Aggregation Epoch,# of Push Mess.,# of Pull-Push Mess.,# of Pull Mess.,# of Outcome=FIRST,# of Outcomes=DOUBLE,# of Outcomes=REPLACE,# of Outcomes=UNSUCCESSFUL,AMD Counter,SMA Counter,DMA Counter,AMS Counter,AMD F.P. Prob.,SMA F.P. Prob.,DMA F.P. Prob.,AMS F.P. Prob.,Avegare (Estimated),Sum (Estimated),Sum Square (Estimated),Max (Estimated),Min (Estimated),Stand. Deviation (Estimated),Count (Estimated),Avegare (Actual),Sum (Actual),Sum Square (Actual),Max (Actual),Min (Actual),Stand. Deviation (Actual),Count (Actual)
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.5999999999999999,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606658E-72,0.8028114697616224,2.4836190511223104,2.0083264604421456,0.8619243068667792,0.7313388941853611,0.0563984902474791,3.1,0.8018692471646007,8.018692471646007,6.491562720475317,0.9102491000410242,0.6839073942849488,0.07849829615480954,10.0
